text,label
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
Globe: Load of ₱2917 successfully credited.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
School Advisory: No classes tomorrow due to weather conditions.,0
Investment chance! Double your money today. Join VIP group by paying ₱1146 via GCash.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Globe: Load of ₱4597 successfully credited.,0
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
"Clinic: Your appointment is scheduled on Feb 26, 10:00 AM.",0
Company HR: Your interview is confirmed on Feb 7 at 2:00 PM.,0
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
GCash: Money sent ₱672 to Ana Lopez. Ref: TRX9320.,0
GCash: Your bill of ₱4003 is due on Feb 13. Please pay on time to avoid disconnection.,0
Work abroad in Canada! Pay processing fee ₱209 via GCash to reserve your slot.,1
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
BPI: Your OTP is 469975. Do NOT share this with anyone.,0
You qualify for DSWD ayuda worth ₱6008. Confirm by replying with your GCash OTP.,1
Company HR: Your interview is confirmed on Feb 7 at 2:00 PM.,0
Globe: Payment received. Amount: ₱996.,0
PLDT: Your bill of ₱4468 is due on Feb 12. Please pay on time to avoid disconnection.,0
"Clinic: Your appointment is scheduled on Feb 17, 10:00 AM.",0
Bank notice: We will deduct ₱1132 if you fail to send your OTP for verification.,1
Company HR: Your interview is confirmed on Feb 12 at 2:00 PM.,0
LBC: Your parcel is out for delivery today.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Meralco eBill: Statement ready. Amount due: ₱3871.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Congrats! Your number won ₱7919. Send the 6-digit code you received to claim your prize.,1
You can withdraw ₱39964 now. Send verification code to proceed.,1
You can withdraw ₱42692 now. Send verification code to proceed.,1
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Special gov assistance: ₱8690 ready for you. Confirm via OTP reply.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Congrats! Your number won ₱14423. Send the 6-digit code you received to claim your prize.,1
GCash: Money sent ₱2481 to Maria Santos. Ref: INV8473.,0
LBC: Your parcel is out for delivery today.,0
Investment chance! Double your money today. Join VIP group by paying ₱163 via GCash.,1
Pag-IBIG: We received your housing loan application.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Smart: Your promo is now active and valid until Feb 9.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Smart: Your promo is now active and valid until Feb 27.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Customs: Your package is on hold. Pay clearance fee ₱486 through this link: http://secure-ph.com.,1
Smart: Your promo is now active and valid until Feb 10.,0
Globe: Temporary service interruption in your area. Our team is working to restore it.,0
"Clinic: Your appointment is scheduled on Feb 13, 10:00 AM.",0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Exclusive earnings opportunity! Pay ₱1213 to access secret trading group.,1
Special gov assistance: ₱26582 ready for you. Confirm via OTP reply.,1
Converge: Your bill of ₱273 is due on Feb 16. Please pay on time to avoid disconnection.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Work abroad in Canada! Pay processing fee ₱479 via GCash to reserve your slot.,1
Work abroad in Canada! Pay processing fee ₱358 via GCash to reserve your slot.,1
BDO: Your OTP is 207968. Do NOT share this with anyone.,0
Company HR: Your interview is confirmed on Feb 13 at 2:00 PM.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash: Your bill of ₱443 is due on Feb 22. Please pay on time to avoid disconnection.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
"Clinic: Your appointment is scheduled on Feb 19, 10:00 AM.",0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Bank notice: We will deduct ₱408 if you fail to send your OTP for verification.,1
Pag-IBIG: We received your housing loan application.,0
Bank notice: We will deduct ₱865 if you fail to send your OTP for verification.,1
School Advisory: No classes tomorrow due to weather conditions.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Smart: Payment received. Amount: ₱260.,0
Bank notice: We will deduct ₱429 if you fail to send your OTP for verification.,1
Pag-IBIG: We received your housing loan application.,0
Bank notice: We will deduct ₱1322 if you fail to send your OTP for verification.,1
Meralco eBill: Statement ready. Amount due: ₱819.,0
GCash: Money sent ₱3110 to Pedro Reyes. Ref: INV8473.,0
"Clinic: Your appointment is scheduled on Feb 23, 10:00 AM.",0
Meralco eBill: Statement ready. Amount due: ₱3436.,0
"Clinic: Your appointment is scheduled on Feb 6, 10:00 AM.",0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
You qualify for DSWD ayuda worth ₱23371. Confirm by replying with your GCash OTP.,1
Parcel held by customs. Pay ₱844 via GCash using this link: http://secure-ph.com to release your package.,1
LBC: Your parcel is out for delivery today.,0
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
You can withdraw ₱46563 now. Send verification code to proceed.,1
Congrats! Your number won ₱6578. Send the 6-digit code you received to claim your prize.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
You can withdraw ₱3723 now. Send verification code to proceed.,1
BDO: Your payment of ₱1613 has been posted. Thank you.,0
"Clinic: Your appointment is scheduled on Feb 16, 10:00 AM.",0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Meralco eBill: Statement ready. Amount due: ₱2396.,0
Exclusive earnings opportunity! Pay ₱1217 to access secret trading group.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
LBC: Your parcel is out for delivery today.,0
Meralco: Temporary service interruption in your area. Our team is working to restore it.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
You have unclaimed remittance of ₱19282. Send your OTP to receive the money.,1
PLDT: Your bill of ₱2267 is due on Feb 22. Please pay on time to avoid disconnection.,0
Pag-IBIG: We received your housing loan application.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Your Globe reward is waiting. Enter the code you received to claim it now.,1
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
You have unclaimed remittance of ₱46138. Send your OTP to receive the money.,1
Globe: Load of ₱4663 successfully credited.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Smart: Your promo is now active and valid until Feb 20.,0
You have unclaimed remittance of ₱23926. Send your OTP to receive the money.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Converge: Payment received. Amount: ₱4684.,0
Globe: Load of ₱1368 successfully credited.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Pag-IBIG: We received your housing loan application.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
You qualify for DSWD ayuda worth ₱20201. Confirm by replying with your GCash OTP.,1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Special gov assistance: ₱7566 ready for you. Confirm via OTP reply.,1
Your GCash reward is waiting. Enter the code you received to claim it now.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Investment chance! Double your money today. Join VIP group by paying ₱937 via GCash.,1
Globe: Load of ₱2238 successfully credited.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Smart: Your promo is now active and valid until Feb 23.,0
Meralco eBill: Statement ready. Amount due: ₱4226.,0
Smart: Your promo is now active and valid until Feb 20.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
You qualify for DSWD ayuda worth ₱35602. Confirm by replying with your GCash OTP.,1
Parcel held by customs. Pay ₱839 via GCash using this link: http://secure-ph.com to release your package.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Your Smart reward is waiting. Enter the code you received to claim it now.,1
You have unclaimed remittance of ₱43541. Send your OTP to receive the money.,1
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
Globe: Load of ₱3777 successfully credited.,0
Parcel held by customs. Pay ₱951 via GCash using this link: http://verify-ph.com to release your package.,1
"Clinic: Your appointment is scheduled on Feb 16, 10:00 AM.",0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Smart: Your bill of ₱4547 is due on Feb 21. Please pay on time to avoid disconnection.,0
Your Globe reward is waiting. Enter the code you received to claim it now.,1
Company HR: Your interview is confirmed on Feb 6 at 2:00 PM.,0
GCash: Your bill of ₱4448 is due on Feb 15. Please pay on time to avoid disconnection.,0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Work abroad in Canada! Pay processing fee ₱971 via GCash to reserve your slot.,1
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Smart: Your promo is now active and valid until Feb 27.,0
Metrobank: Your OTP is 200480. Do NOT share this with anyone.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Investment chance! Double your money today. Join VIP group by paying ₱706 via GCash.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
BDO: Your payment of ₱3721 has been posted. Thank you.,0
Meralco: Temporary service interruption in your area. Our team is working to restore it.,0
Globe: Load of ₱3892 successfully credited.,0
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
Landbank: Your OTP is 848367. Do NOT share this with anyone.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Investment chance! Double your money today. Join VIP group by paying ₱1269 via GCash.,1
Smart: Your promo is now active and valid until Feb 19.,0
GCash: Your bill of ₱1613 is due on Feb 19. Please pay on time to avoid disconnection.,0
BDO: Your OTP is 272225. Do NOT share this with anyone.,0
Investment chance! Double your money today. Join VIP group by paying ₱160 via GCash.,1
Work abroad in Canada! Pay processing fee ₱1244 via GCash to reserve your slot.,1
Special gov assistance: ₱45063 ready for you. Confirm via OTP reply.,1
Company HR: Your interview is confirmed on Feb 15 at 2:00 PM.,0
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Investment chance! Double your money today. Join VIP group by paying ₱982 via GCash.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Exclusive earnings opportunity! Pay ₱1164 to access secret trading group.,1
LBC: Your parcel is out for delivery today.,0
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
Globe: Your bill of ₱1445 is due on Feb 14. Please pay on time to avoid disconnection.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Pag-IBIG: We received your housing loan application.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Exclusive earnings opportunity! Pay ₱938 to access secret trading group.,1
Investment chance! Double your money today. Join VIP group by paying ₱1012 via GCash.,1
LBC: Your parcel is out for delivery today.,0
GCash: Money sent ₱1419 to Pedro Reyes. Ref: PKG2201.,0
Congrats! Your number won ₱49446. Send the 6-digit code you received to claim your prize.,1
Special gov assistance: ₱8088 ready for you. Confirm via OTP reply.,1
Your PLDT reward is waiting. Enter the code you received to claim it now.,1
Meralco eBill: Statement ready. Amount due: ₱3627.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
You qualify for DSWD ayuda worth ₱8924. Confirm by replying with your GCash OTP.,1
"Clinic: Your appointment is scheduled on Feb 5, 10:00 AM.",0
Parcel held by customs. Pay ₱708 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
Congrats! Your number won ₱26589. Send the 6-digit code you received to claim your prize.,1
You can withdraw ₱5353 now. Send verification code to proceed.,1
Smart: Your promo is now active and valid until Feb 17.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Your GCash reward is waiting. Enter the code you received to claim it now.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Meralco eBill: Statement ready. Amount due: ₱2517.,0
GCash: Money sent ₱156 to Juan Dela Cruz. Ref: A48293.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
You qualify for DSWD ayuda worth ₱25308. Confirm by replying with your GCash OTP.,1
Meralco eBill: Statement ready. Amount due: ₱1760.,0
Your Smart reward is waiting. Enter the code you received to claim it now.,1
GCash: Money sent ₱270 to Maria Santos. Ref: ORD5521.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Globe: Load of ₱543 successfully credited.,0
LBC: Your parcel is out for delivery today.,0
You qualify for DSWD ayuda worth ₱35843. Confirm by replying with your GCash OTP.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Your Smart reward is waiting. Enter the code you received to claim it now.,1
You qualify for DSWD ayuda worth ₱4134. Confirm by replying with your GCash OTP.,1
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Meralco eBill: Statement ready. Amount due: ₱2781.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Investment chance! Double your money today. Join VIP group by paying ₱961 via GCash.,1
Work abroad in Canada! Pay processing fee ₱520 via GCash to reserve your slot.,1
Security Bank: Your OTP is 266377. Do NOT share this with anyone.,0
"Clinic: Your appointment is scheduled on Feb 7, 10:00 AM.",0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
School Advisory: No classes tomorrow due to weather conditions.,0
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
GCash: Payment received. Amount: ₱1475.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Globe: Load of ₱194 successfully credited.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Company HR: Your interview is confirmed on Feb 8 at 2:00 PM.,0
Smart: Your bill of ₱4588 is due on Feb 25. Please pay on time to avoid disconnection.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
LBC: Your parcel is out for delivery today.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Exclusive earnings opportunity! Pay ₱1070 to access secret trading group.,1
Investment chance! Double your money today. Join VIP group by paying ₱1203 via GCash.,1
Company HR: Your interview is confirmed on Feb 7 at 2:00 PM.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Your Smart reward is waiting. Enter the code you received to claim it now.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
School Advisory: No classes tomorrow due to weather conditions.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Globe: Your bill of ₱3963 is due on Feb 7. Please pay on time to avoid disconnection.,0
Landbank: Your OTP is 675219. Do NOT share this with anyone.,0
GCash: Money sent ₱1026 to Maria Santos. Ref: PKG2201.,0
Exclusive earnings opportunity! Pay ₱987 to access secret trading group.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Parcel held by customs. Pay ₱1475 via GCash using this link: http://secure-ph.com to release your package.,1
Smart: Your promo is now active and valid until Feb 18.,0
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
Smart: Your promo is now active and valid until Feb 18.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Smart: Your promo is now active and valid until Feb 5.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
You can withdraw ₱26461 now. Send verification code to proceed.,1
Special gov assistance: ₱22271 ready for you. Confirm via OTP reply.,1
Parcel held by customs. Pay ₱1335 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
Special gov assistance: ₱23288 ready for you. Confirm via OTP reply.,1
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Investment chance! Double your money today. Join VIP group by paying ₱497 via GCash.,1
Globe: Load of ₱1430 successfully credited.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
"Clinic: Your appointment is scheduled on Feb 25, 10:00 AM.",0
J&T Express: Rider is on the way. Please keep your phone active.,0
Company HR: Your interview is confirmed on Feb 6 at 2:00 PM.,0
Converge: Your bill of ₱3079 is due on Feb 10. Please pay on time to avoid disconnection.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
GCash: Money sent ₱895 to Juan Dela Cruz. Ref: ORD5521.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
BPI Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
You can withdraw ₱12640 now. Send verification code to proceed.,1
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Customs: Your package is on hold. Pay clearance fee ₱1257 through this link: http://secure-ph.com.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
LBC: Your parcel is out for delivery today.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Congrats! Your number won ₱9377. Send the 6-digit code you received to claim your prize.,1
You can withdraw ₱6643 now. Send verification code to proceed.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Converge: Payment received. Amount: ₱2152.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Meralco eBill: Statement ready. Amount due: ₱3998.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Congrats! Your number won ₱27548. Send the 6-digit code you received to claim your prize.,1
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
Customs: Your package is on hold. Pay clearance fee ₱1236 through this link: http://secure-ph.com.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
LBC: Your parcel is out for delivery today.,0
You can withdraw ₱40537 now. Send verification code to proceed.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
GCash: Money sent ₱320 to Maria Santos. Ref: A48293.,0
"Clinic: Your appointment is scheduled on Feb 18, 10:00 AM.",0
Converge: Payment received. Amount: ₱3830.,0
You have unclaimed remittance of ₱2454. Send your OTP to receive the money.,1
Customs: Your package is on hold. Pay clearance fee ₱767 through this link: http://parcel-release-ph.com.,1
Company HR: Your interview is confirmed on Feb 15 at 2:00 PM.,0
Meralco eBill: Statement ready. Amount due: ₱1075.,0
Meralco eBill: Statement ready. Amount due: ₱2401.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
You have unclaimed remittance of ₱46756. Send your OTP to receive the money.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Customs: Your package is on hold. Pay clearance fee ₱255 through this link: http://parcel-release-ph.com.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
School Advisory: No classes tomorrow due to weather conditions.,0
Work abroad in Canada! Pay processing fee ₱351 via GCash to reserve your slot.,1
Congrats! Your number won ₱38937. Send the 6-digit code you received to claim your prize.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Company HR: Your interview is confirmed on Feb 21 at 2:00 PM.,0
Exclusive earnings opportunity! Pay ₱1439 to access secret trading group.,1
Investment chance! Double your money today. Join VIP group by paying ₱1475 via GCash.,1
BPI: Your payment of ₱813 has been posted. Thank you.,0
Company HR: Your interview is confirmed on Feb 23 at 2:00 PM.,0
Work abroad in Canada! Pay processing fee ₱838 via GCash to reserve your slot.,1
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
"Clinic: Your appointment is scheduled on Feb 23, 10:00 AM.",0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Pag-IBIG: We received your housing loan application.,0
Smart: Your promo is now active and valid until Feb 8.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
You have unclaimed remittance of ₱16219. Send your OTP to receive the money.,1
Landbank: Your OTP is 492940. Do NOT share this with anyone.,0
GCash: Money sent ₱770 to Pedro Reyes. Ref: ORD5521.,0
Parcel held by customs. Pay ₱1198 via GCash using this link: http://parcel-release-ph.com to release your package.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Special gov assistance: ₱31790 ready for you. Confirm via OTP reply.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Company HR: Your interview is confirmed on Feb 17 at 2:00 PM.,0
LBC: Your parcel is out for delivery today.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
GCash: Money sent ₱4971 to Juan Dela Cruz. Ref: TRX9320.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Congrats! Your number won ₱3080. Send the 6-digit code you received to claim your prize.,1
BPI Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Smart: Your promo is now active and valid until Feb 7.,0
Investment chance! Double your money today. Join VIP group by paying ₱617 via GCash.,1
Special gov assistance: ₱20808 ready for you. Confirm via OTP reply.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Globe: Load of ₱2321 successfully credited.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Smart: Your promo is now active and valid until Feb 10.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Meralco eBill: Statement ready. Amount due: ₱3314.,0
Customs: Your package is on hold. Pay clearance fee ₱138 through this link: http://verify-ph.com.,1
Globe: Load of ₱412 successfully credited.,0
Work abroad in Canada! Pay processing fee ₱610 via GCash to reserve your slot.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Investment chance! Double your money today. Join VIP group by paying ₱991 via GCash.,1
Work abroad in Canada! Pay processing fee ₱499 via GCash to reserve your slot.,1
Metrobank: Your OTP is 381780. Do NOT share this with anyone.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Meralco: Payment received. Amount: ₱3891.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Exclusive earnings opportunity! Pay ₱124 to access secret trading group.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Work abroad in Canada! Pay processing fee ₱1380 via GCash to reserve your slot.,1
Shopee: Your order has been shipped. Tracking number: A48293.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Meralco eBill: Statement ready. Amount due: ₱1942.,0
BDO: Your OTP is 165677. Do NOT share this with anyone.,0
Special gov assistance: ₱37356 ready for you. Confirm via OTP reply.,1
Congrats! Your number won ₱48707. Send the 6-digit code you received to claim your prize.,1
Investment chance! Double your money today. Join VIP group by paying ₱535 via GCash.,1
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Company HR: Your interview is confirmed on Feb 19 at 2:00 PM.,0
Meralco: Your bill of ₱4964 is due on Feb 14. Please pay on time to avoid disconnection.,0
Company HR: Your interview is confirmed on Feb 7 at 2:00 PM.,0
GCash: Money sent ₱386 to Maria Santos. Ref: PKG2201.,0
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
