text,label
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
You have unclaimed remittance of ₱43541. Send your OTP to receive the money.,1
Parcel held by customs. Pay ₱1083 via GCash using this link: http://secure-ph.com to release your package.,1
Special gov assistance: ₱9950 ready for you. Confirm via OTP reply.,1
Your Converge reward is waiting. Enter the code you received to claim it now.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Investment chance! Double your money today. Join VIP group by paying ₱1343 via GCash.,1
Investment chance! Double your money today. Join VIP group by paying ₱1203 via GCash.,1
Work abroad in Canada! Pay processing fee ₱209 via GCash to reserve your slot.,1
Investment chance! Double your money today. Join VIP group by paying ₱1269 via GCash.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Parcel held by customs. Pay ₱1335 via GCash using this link: http://claim-reward-ph.com to release your package.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Meralco eBill: Statement ready. Amount due: ₱4462.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Bank Reminder: Please update your contact information at the nearest branch.,0
School Advisory: No classes tomorrow due to weather conditions.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Globe: Payment received. Amount: ₱310.,0
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Globe: Load of ₱1522 successfully credited.,0
Smart: Your promo is now active and valid until Feb 18.,0
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
You have unclaimed remittance of ₱46138. Send your OTP to receive the money.,1
Investment chance! Double your money today. Join VIP group by paying ₱165 via GCash.,1
Investment chance! Double your money today. Join VIP group by paying ₱349 via GCash.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
Metrobank: Your OTP is 119243. Do NOT share this with anyone.,0
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
You have unclaimed remittance of ₱41262. Send your OTP to receive the money.,1
You can withdraw ₱12640 now. Send verification code to proceed.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
You can withdraw ₱45052 now. Send verification code to proceed.,1
BPI: Your payment of ₱1798 has been posted. Thank you.,0
Smart: Your promo is now active and valid until Feb 18.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Globe: Your bill of ₱1527 is due on Feb 7. Please pay on time to avoid disconnection.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
BPI: Your payment of ₱1337 has been posted. Thank you.,0
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
You have unclaimed remittance of ₱33260. Send your OTP to receive the money.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
GCash: Money sent ₱1775 to Juan Dela Cruz. Ref: PKG2201.,0
LBC: Your parcel is out for delivery today.,0
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Company HR: Your interview is confirmed on Feb 23 at 2:00 PM.,0
Your Smart reward is waiting. Enter the code you received to claim it now.,1
Special gov assistance: ₱22645 ready for you. Confirm via OTP reply.,1
Bank notice: We will deduct ₱131 if you fail to send your OTP for verification.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
Smart: Your promo is now active and valid until Feb 8.,0
LBC: Your parcel is out for delivery today.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Special gov assistance: ₱22271 ready for you. Confirm via OTP reply.,1
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
You qualify for DSWD ayuda worth ₱8378. Confirm by replying with your GCash OTP.,1
Special gov assistance: ₱44111 ready for you. Confirm via OTP reply.,1
Pag-IBIG: We received your housing loan application.,0
School Advisory: No classes tomorrow due to weather conditions.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
"Clinic: Your appointment is scheduled on Feb 16, 10:00 AM.",0
J&T Express: Rider is on the way. Please keep your phone active.,0
You qualify for DSWD ayuda worth ₱19110. Confirm by replying with your GCash OTP.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
LBC: Your parcel is out for delivery today.,0
Meralco: Temporary service interruption in your area. Our team is working to restore it.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
School Advisory: No classes tomorrow due to weather conditions.,0
You qualify for DSWD ayuda worth ₱41090. Confirm by replying with your GCash OTP.,1
Smart: Your promo is now active and valid until Feb 18.,0
Pag-IBIG: We received your housing loan application.,0
Investment chance! Double your money today. Join VIP group by paying ₱146 via GCash.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
School Advisory: No classes tomorrow due to weather conditions.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Bank notice: We will deduct ₱343 if you fail to send your OTP for verification.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Customs: Your package is on hold. Pay clearance fee ₱301 through this link: http://secure-ph.com.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Bank notice: We will deduct ₱526 if you fail to send your OTP for verification.,1
Bank notice: We will deduct ₱1179 if you fail to send your OTP for verification.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Smart: Your promo is now active and valid until Feb 17.,0
You have unclaimed remittance of ₱47304. Send your OTP to receive the money.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Parcel held by customs. Pay ₱844 via GCash using this link: http://secure-ph.com to release your package.,1
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Special gov assistance: ₱48240 ready for you. Confirm via OTP reply.,1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Security Bank: Your OTP is 625793. Do NOT share this with anyone.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Company HR: Your interview is confirmed on Feb 7 at 2:00 PM.,0
You qualify for DSWD ayuda worth ₱21532. Confirm by replying with your GCash OTP.,1
Congrats! Your number won ₱31218. Send the 6-digit code you received to claim your prize.,1
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Work abroad in Canada! Pay processing fee ₱971 via GCash to reserve your slot.,1
Smart: Your promo is now active and valid until Feb 22.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
GCash: Payment received. Amount: ₱4045.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Work abroad in Canada! Pay processing fee ₱668 via GCash to reserve your slot.,1
Company HR: Your interview is confirmed on Feb 12 at 2:00 PM.,0
Company HR: Your interview is confirmed on Feb 18 at 2:00 PM.,0
Meralco eBill: Statement ready. Amount due: ₱3871.,0
Special gov assistance: ₱37356 ready for you. Confirm via OTP reply.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
You qualify for DSWD ayuda worth ₱44505. Confirm by replying with your GCash OTP.,1
Meralco eBill: Statement ready. Amount due: ₱2401.,0
Meralco eBill: Statement ready. Amount due: ₱2219.,0
Customs: Your package is on hold. Pay clearance fee ₱1161 through this link: http://secure-ph.com.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
Globe: Your bill of ₱3138 is due on Feb 19. Please pay on time to avoid disconnection.,0
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
Globe: Load of ₱2321 successfully credited.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
GCash: Money sent ₱857 to Juan Dela Cruz. Ref: PKG2201.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
GCash: Money sent ₱1182 to Juan Dela Cruz. Ref: ORD5521.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Pag-IBIG: We received your housing loan application.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Your PLDT reward is waiting. Enter the code you received to claim it now.,1
BPI Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
LBC: Your parcel is out for delivery today.,0
"Clinic: Your appointment is scheduled on Feb 14, 10:00 AM.",0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
Pag-IBIG: We received your housing loan application.,0
Investment chance! Double your money today. Join VIP group by paying ₱127 via GCash.,1
Your Globe reward is waiting. Enter the code you received to claim it now.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Investment chance! Double your money today. Join VIP group by paying ₱961 via GCash.,1
Special gov assistance: ₱40472 ready for you. Confirm via OTP reply.,1
Exclusive earnings opportunity! Pay ₱1310 to access secret trading group.,1
"Clinic: Your appointment is scheduled on Feb 13, 10:00 AM.",0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
LBC: Your parcel is out for delivery today.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Company HR: Your interview is confirmed on Feb 13 at 2:00 PM.,0
Smart: Your promo is now active and valid until Feb 26.,0
Company HR: Your interview is confirmed on Feb 23 at 2:00 PM.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Work abroad in Canada! Pay processing fee ₱873 via GCash to reserve your slot.,1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Special gov assistance: ₱27199 ready for you. Confirm via OTP reply.,1
Smart: Your promo is now active and valid until Feb 10.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
PLDT: Your bill of ₱4568 is due on Feb 28. Please pay on time to avoid disconnection.,0
Smart: Your promo is now active and valid until Feb 6.,0
Investment chance! Double your money today. Join VIP group by paying ₱1399 via GCash.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
You have unclaimed remittance of ₱6530. Send your OTP to receive the money.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Metrobank: Your OTP is 135020. Do NOT share this with anyone.,0
You can withdraw ₱5505 now. Send verification code to proceed.,1
Congrats! Your number won ₱49446. Send the 6-digit code you received to claim your prize.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Converge: Payment received. Amount: ₱2152.,0
Investment chance! Double your money today. Join VIP group by paying ₱732 via GCash.,1
Smart: Your promo is now active and valid until Feb 9.,0
Customs: Your package is on hold. Pay clearance fee ₱520 through this link: http://secure-ph.com.,1
Globe: Load of ₱1620 successfully credited.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
School Advisory: No classes tomorrow due to weather conditions.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
BPI: Your payment of ₱590 has been posted. Thank you.,0
LBC: Your parcel is out for delivery today.,0
Shopee: Your order has been shipped. Tracking number: A48293.,0
PLDT: Your bill of ₱3467 is due on Feb 17. Please pay on time to avoid disconnection.,0
School Advisory: No classes tomorrow due to weather conditions.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Smart: Your bill of ₱2243 is due on Feb 25. Please pay on time to avoid disconnection.,0
Congrats! Your number won ₱45486. Send the 6-digit code you received to claim your prize.,1
BDO: Your payment of ₱2852 has been posted. Thank you.,0
Exclusive earnings opportunity! Pay ₱888 to access secret trading group.,1
LBC: Your parcel is out for delivery today.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Work abroad in Canada! Pay processing fee ₱829 via GCash to reserve your slot.,1
Parcel held by customs. Pay ₱539 via GCash using this link: http://parcel-release-ph.com to release your package.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Exclusive earnings opportunity! Pay ₱394 to access secret trading group.,1
Meralco: Temporary service interruption in your area. Our team is working to restore it.,0
Landbank: Your OTP is 846552. Do NOT share this with anyone.,0
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Customs: Your package is on hold. Pay clearance fee ₱1374 through this link: http://claim-reward-ph.com.,1
Customs: Your package is on hold. Pay clearance fee ₱1250 through this link: http://verify-ph.com.,1
LBC: Your parcel is out for delivery today.,0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Converge: Your bill of ₱4357 is due on Feb 17. Please pay on time to avoid disconnection.,0
Congrats! Your number won ₱48707. Send the 6-digit code you received to claim your prize.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Exclusive earnings opportunity! Pay ₱342 to access secret trading group.,1
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
You can withdraw ₱42573 now. Send verification code to proceed.,1
Congrats! Your number won ₱9482. Send the 6-digit code you received to claim your prize.,1
Your GCash reward is waiting. Enter the code you received to claim it now.,1
Your Globe reward is waiting. Enter the code you received to claim it now.,1
Smart: Your bill of ₱4547 is due on Feb 21. Please pay on time to avoid disconnection.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Congrats! Your number won ₱46426. Send the 6-digit code you received to claim your prize.,1
Work abroad in Canada! Pay processing fee ₱704 via GCash to reserve your slot.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash: Money sent ₱1332 to Maria Santos. Ref: PKG2201.,0
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Exclusive earnings opportunity! Pay ₱1439 to access secret trading group.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Meralco eBill: Statement ready. Amount due: ₱4032.,0
Globe: Load of ₱4663 successfully credited.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Meralco eBill: Statement ready. Amount due: ₱2960.,0
Globe: Your bill of ₱3027 is due on Feb 16. Please pay on time to avoid disconnection.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
GCash: Money sent ₱1692 to Juan Dela Cruz. Ref: ORD5521.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
LBC: Your parcel is out for delivery today.,0
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Converge: Temporary service interruption in your area. Our team is working to restore it.,0
Meralco: Temporary service interruption in your area. Our team is working to restore it.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Metrobank: Your OTP is 200480. Do NOT share this with anyone.,0
LBC: Your parcel is out for delivery today.,0
Shopee: Your order has been shipped. Tracking number: INV8473.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Landbank: Your OTP is 680995. Do NOT share this with anyone.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Customs: Your package is on hold. Pay clearance fee ₱138 through this link: http://verify-ph.com.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Special gov assistance: ₱26803 ready for you. Confirm via OTP reply.,1
Landbank: Your OTP is 598259. Do NOT share this with anyone.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Exclusive earnings opportunity! Pay ₱840 to access secret trading group.,1
Smart: Your promo is now active and valid until Feb 20.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Globe: Load of ₱2281 successfully credited.,0
Customs: Your package is on hold. Pay clearance fee ₱255 through this link: http://parcel-release-ph.com.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
LBC: Your parcel is out for delivery today.,0
Meralco eBill: Statement ready. Amount due: ₱4226.,0
Meralco eBill: Statement ready. Amount due: ₱2762.,0
Converge: Payment received. Amount: ₱925.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Smart: Your promo is now active and valid until Feb 7.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
You qualify for DSWD ayuda worth ₱12430. Confirm by replying with your GCash OTP.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
PLDT: Your bill of ₱2267 is due on Feb 22. Please pay on time to avoid disconnection.,0
You have unclaimed remittance of ₱44272. Send your OTP to receive the money.,1
Exclusive earnings opportunity! Pay ₱1040 to access secret trading group.,1
Meralco eBill: Statement ready. Amount due: ₱3998.,0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Company HR: Your interview is confirmed on Feb 19 at 2:00 PM.,0
Globe: Load of ₱1383 successfully credited.,0
Meralco eBill: Statement ready. Amount due: ₱1075.,0
You qualify for DSWD ayuda worth ₱29033. Confirm by replying with your GCash OTP.,1
Work abroad in Canada! Pay processing fee ₱818 via GCash to reserve your slot.,1
Smart: Payment received. Amount: ₱96.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash: Money sent ₱4824 to Juan Dela Cruz. Ref: TRX9320.,0
Parcel held by customs. Pay ₱424 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Work abroad in Canada! Pay processing fee ₱1159 via GCash to reserve your slot.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
School Advisory: No classes tomorrow due to weather conditions.,0
You can withdraw ₱4716 now. Send verification code to proceed.,1
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Congrats! Your number won ₱32549. Send the 6-digit code you received to claim your prize.,1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
Converge: Temporary service interruption in your area. Our team is working to restore it.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
"Clinic: Your appointment is scheduled on Feb 9, 10:00 AM.",0
LBC: Your parcel is out for delivery today.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Bank Reminder: Please update your contact information at the nearest branch.,0
PLDT: Payment received. Amount: ₱604.,0
"Clinic: Your appointment is scheduled on Feb 25, 10:00 AM.",0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Customs: Your package is on hold. Pay clearance fee ₱1059 through this link: http://parcel-release-ph.com.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
You can withdraw ₱3723 now. Send verification code to proceed.,1
Parcel held by customs. Pay ₱258 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Investment chance! Double your money today. Join VIP group by paying ₱1032 via GCash.,1
Company HR: Your interview is confirmed on Feb 21 at 2:00 PM.,0
LBC: Your parcel is out for delivery today.,0
You have unclaimed remittance of ₱20947. Send your OTP to receive the money.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Smart: Your promo is now active and valid until Feb 27.,0
You can withdraw ₱4094 now. Send verification code to proceed.,1
Bank notice: We will deduct ₱1460 if you fail to send your OTP for verification.,1
Special gov assistance: ₱34791 ready for you. Confirm via OTP reply.,1
You can withdraw ₱37532 now. Send verification code to proceed.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
GCash: Money sent ₱4212 to Juan Dela Cruz. Ref: TRX9320.,0
Investment chance! Double your money today. Join VIP group by paying ₱535 via GCash.,1
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Company HR: Your interview is confirmed on Feb 20 at 2:00 PM.,0
Company HR: Your interview is confirmed on Feb 20 at 2:00 PM.,0
PLDT: Payment received. Amount: ₱384.,0
Congrats! Your number won ₱14423. Send the 6-digit code you received to claim your prize.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Smart: Your bill of ₱2380 is due on Feb 10. Please pay on time to avoid disconnection.,0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
LBC: Your parcel is out for delivery today.,0
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
Metrobank: Your payment of ₱3265 has been posted. Thank you.,0
Company HR: Your interview is confirmed on Feb 7 at 2:00 PM.,0
Work abroad in Canada! Pay processing fee ₱1256 via GCash to reserve your slot.,1
Exclusive earnings opportunity! Pay ₱658 to access secret trading group.,1
BPI Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Investment chance! Double your money today. Join VIP group by paying ₱194 via GCash.,1
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
Smart: Your promo is now active and valid until Feb 9.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Meralco eBill: Statement ready. Amount due: ₱1252.,0
Congrats! Your number won ₱11606. Send the 6-digit code you received to claim your prize.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
"Clinic: Your appointment is scheduled on Feb 26, 10:00 AM.",0
Meralco eBill: Statement ready. Amount due: ₱3370.,0
Your Smart reward is waiting. Enter the code you received to claim it now.,1
"Clinic: Your appointment is scheduled on Feb 8, 10:00 AM.",0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Globe: Your bill of ₱1445 is due on Feb 14. Please pay on time to avoid disconnection.,0
Globe: Load of ₱1430 successfully credited.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Smart: Your promo is now active and valid until Feb 23.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Globe: Your bill of ₱3596 is due on Feb 28. Please pay on time to avoid disconnection.,0
Customs: Your package is on hold. Pay clearance fee ₱117 through this link: http://secure-ph.com.,1
Globe: Load of ₱3063 successfully credited.,0
Congrats! Your number won ₱23845. Send the 6-digit code you received to claim your prize.,1
Security Bank: Your payment of ₱3431 has been posted. Thank you.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Exclusive earnings opportunity! Pay ₱414 to access secret trading group.,1
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Investment chance! Double your money today. Join VIP group by paying ₱948 via GCash.,1
GCash: Payment received. Amount: ₱1475.,0
"Clinic: Your appointment is scheduled on Feb 9, 10:00 AM.",0
Pag-IBIG: We received your housing loan application.,0
Smart: Your promo is now active and valid until Feb 19.,0
Customs: Your package is on hold. Pay clearance fee ₱1310 through this link: http://secure-ph.com.,1
Bank notice: We will deduct ₱711 if you fail to send your OTP for verification.,1
You can withdraw ₱48668 now. Send verification code to proceed.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Converge: Temporary service interruption in your area. Our team is working to restore it.,0
You qualify for DSWD ayuda worth ₱12776. Confirm by replying with your GCash OTP.,1
Exclusive earnings opportunity! Pay ₱426 to access secret trading group.,1
Pag-IBIG: We received your housing loan application.,0
Globe: Load of ₱876 successfully credited.,0
Congrats! Your number won ₱7919. Send the 6-digit code you received to claim your prize.,1
Pag-IBIG: We received your housing loan application.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Shopee: Your order has been shipped. Tracking number: INV8473.,0
You qualify for DSWD ayuda worth ₱39918. Confirm by replying with your GCash OTP.,1
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
LBC: Your parcel is out for delivery today.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Security Bank: Your OTP is 582148. Do NOT share this with anyone.,0
Globe: Load of ₱3777 successfully credited.,0
Converge: Your bill of ₱273 is due on Feb 16. Please pay on time to avoid disconnection.,0
You can withdraw ₱5353 now. Send verification code to proceed.,1
Globe: Payment received. Amount: ₱2411.,0
Customs: Your package is on hold. Pay clearance fee ₱393 through this link: http://parcel-release-ph.com.,1
Special gov assistance: ₱46904 ready for you. Confirm via OTP reply.,1
Company HR: Your interview is confirmed on Feb 12 at 2:00 PM.,0
Smart: Your promo is now active and valid until Feb 21.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Special gov assistance: ₱39580 ready for you. Confirm via OTP reply.,1
Congrats! Your number won ₱41032. Send the 6-digit code you received to claim your prize.,1
